id,image_path,target
ece8845e977e,train/ece8845e977e.jpg,forage_dominant
ed3dfb437e03,train/ed3dfb437e03.jpg,brood_dominant
ed54751c4898,train/ed54751c4898.jpg,brood_dominant
ed5bc40d6807,train/ed5bc40d6807.jpg,sparse_uncertain
ed73d01a7ffa,train/ed73d01a7ffa.jpg,brood_dominant
edb87cdfa27b,train/edb87cdfa27b.jpg,forage_dominant
ee1222f21f38,train/ee1222f21f38.jpg,forage_dominant
ee73bba240a6,train/ee73bba240a6.jpg,forage_dominant
ee892c28c2c8,train/ee892c28c2c8.jpg,forage_dominant
eea16942f1f0,train/eea16942f1f0.jpg,brood_dominant
eeb315fb1bf4,train/eeb315fb1bf4.jpg,brood_dominant
eeb5faafa0d2,train/eeb5faafa0d2.jpg,brood_dominant
ef214c519638,train/ef214c519638.jpg,brood_dominant
ef4943417276,train/ef4943417276.jpg,brood_dominant
ef831da1d9c4,train/ef831da1d9c4.jpg,sparse_uncertain
ef8572e033d3,train/ef8572e033d3.jpg,forage_dominant
efb5eb80bc9f,train/efb5eb80bc9f.jpg,forage_dominant
f017e2b4d4b3,train/f017e2b4d4b3.jpg,forage_dominant
f02c8c59ecf3,train/f02c8c59ecf3.jpg,forage_dominant
f02d52f630b4,train/f02d52f630b4.jpg,forage_dominant
f05c2365491a,train/f05c2365491a.jpg,forage_dominant
f0a86aec3107,train/f0a86aec3107.jpg,brood_dominant
f0ae5d311ada,train/f0ae5d311ada.jpg,forage_dominant
f0bfe2bf1bba,train/f0bfe2bf1bba.jpg,forage_dominant
f0ceccbdf53d,train/f0ceccbdf53d.jpg,mixed_resource
f0dae57f34ab,train/f0dae57f34ab.jpg,sparse_uncertain
f117b8084f90,train/f117b8084f90.jpg,mixed_resource
f1329e16caaf,train/f1329e16caaf.jpg,brood_dominant
f18d18e96bf5,train/f18d18e96bf5.jpg,brood_dominant
f1bdb9fb2a65,train/f1bdb9fb2a65.jpg,forage_dominant
f1f614b4c002,train/f1f614b4c002.jpg,sparse_uncertain
f24510abc178,train/f24510abc178.jpg,brood_dominant
f2590ad89faa,train/f2590ad89faa.jpg,sparse_uncertain
f26a05b056ea,train/f26a05b056ea.jpg,brood_dominant
f2d14d4ec7dc,train/f2d14d4ec7dc.jpg,mixed_resource
f34d54d91ec6,train/f34d54d91ec6.jpg,mixed_resource
f363a6b2ed66,train/f363a6b2ed66.jpg,forage_dominant
f36a6e25e11e,train/f36a6e25e11e.jpg,brood_dominant
f39c73405c08,train/f39c73405c08.jpg,forage_dominant
f3d29908deff,train/f3d29908deff.jpg,brood_dominant
f3e3bca43a98,train/f3e3bca43a98.jpg,brood_dominant
f4358904f2c7,train/f4358904f2c7.jpg,brood_dominant
f456aeb990b3,train/f456aeb990b3.jpg,sparse_uncertain
f470feefd3a6,train/f470feefd3a6.jpg,forage_dominant
f4881bbe9534,train/f4881bbe9534.jpg,mixed_resource
f49ffc64ca5c,train/f49ffc64ca5c.jpg,sparse_uncertain
f534981f0474,train/f534981f0474.jpg,brood_dominant
f54a2deae6fa,train/f54a2deae6fa.jpg,forage_dominant
f590a4326d48,train/f590a4326d48.jpg,brood_dominant
f59111f0896d,train/f59111f0896d.jpg,sparse_uncertain
f5e155eec545,train/f5e155eec545.jpg,mixed_resource
f5f3b9a0c168,train/f5f3b9a0c168.jpg,forage_dominant
f66c9f7c4312,train/f66c9f7c4312.jpg,mixed_resource
f672e7f45858,train/f672e7f45858.jpg,brood_dominant
f6bf3737cf06,train/f6bf3737cf06.jpg,forage_dominant
f7672729b97e,train/f7672729b97e.jpg,forage_dominant
f7abf0f840af,train/f7abf0f840af.jpg,brood_dominant
f7cedd5968d1,train/f7cedd5968d1.jpg,forage_dominant
f7fc74a4ce34,train/f7fc74a4ce34.jpg,brood_dominant
f8d9d34cbe94,train/f8d9d34cbe94.jpg,sparse_uncertain
f8ef20c9a068,train/f8ef20c9a068.jpg,brood_dominant
f95a12436829,train/f95a12436829.jpg,forage_dominant
fa1ac5a439be,train/fa1ac5a439be.jpg,forage_dominant
faef7ad52015,train/faef7ad52015.jpg,mixed_resource
fb420a9a19c3,train/fb420a9a19c3.jpg,forage_dominant
fb8915771147,train/fb8915771147.jpg,brood_dominant
fbb81089a294,train/fbb81089a294.jpg,brood_dominant
fbbc9dbc69d9,train/fbbc9dbc69d9.jpg,mixed_resource
fbd3d411c62e,train/fbd3d411c62e.jpg,brood_dominant
fbfdccdadfc5,train/fbfdccdadfc5.jpg,forage_dominant
fc1abd736f07,train/fc1abd736f07.jpg,forage_dominant
fc57a9e71a3f,train/fc57a9e71a3f.jpg,brood_dominant
fc5b27433498,train/fc5b27433498.jpg,brood_dominant
fccab3b8b91e,train/fccab3b8b91e.jpg,brood_dominant
fcd4e5565e7e,train/fcd4e5565e7e.jpg,mixed_resource
fd07eeb87980,train/fd07eeb87980.jpg,forage_dominant
fd4677678153,train/fd4677678153.jpg,forage_dominant
fda5403e2ff6,train/fda5403e2ff6.jpg,sparse_uncertain
fdd2d0370a88,train/fdd2d0370a88.jpg,brood_dominant
fdf9ec1da08d,train/fdf9ec1da08d.jpg,brood_dominant
fe8863e5234d,train/fe8863e5234d.jpg,mixed_resource
fef48bfc0d5f,train/fef48bfc0d5f.jpg,brood_dominant
ff1af07c0bb3,train/ff1af07c0bb3.jpg,mixed_resource
ff25bda218ea,train/ff25bda218ea.jpg,forage_dominant
ff8f550df9c7,train/ff8f550df9c7.jpg,brood_dominant
ffc91b0678e1,train/ffc91b0678e1.jpg,sparse_uncertain
ffe328019d1f,train/ffe328019d1f.jpg,brood_dominant
